follow_up,population,n,events,term,HR,HR_lower_95,HR_upper_95,p,E_value
5 years,Gastric Cancer,3862,2256,stage_Stage IV,2.8224245163478368,2.4562124623547525,3.2432374123060588,1.7263997621308623e-48,5.0903873983486605
5 years,Gastric Cancer,3862,2256,stage_Recurrence,2.154953188990262,1.6979099981894101,2.7350232059951978,2.739449809934284e-10,3.7325684962654666
5 years,Gastric Cancer,3862,2256,stage_Unknown,1.4150472143900574,1.159783685913784,1.7264931756437147,0.0006251906827252106,2.1814096642550047
5 years,Gastric Cancer,3862,2256,kps_group_<90,1.5792192296225411,1.4213892840501616,1.7545744879286707,1.8120000288351768e-17,2.535626122941003
5 years,Gastric Cancer,3862,2256,kps_group_Not documented,1.1965577790327828,1.082253415953367,1.3229346264549544,0.00046005347591921016,1.681524519677008
5 years,Gastric Cancer,3862,2256,concurrent_chemo_Yes,1.006732026415373,0.9053860835863397,1.1194223010318147,0.9013637226614134,1.0890566678967073
5 years,Gastric Cancer,3862,2256,total_dose_group_Middle,0.9088437274148298,0.8232577439598643,1.0033272409783136,0.05820670207974922,1.4325025650604497
5 years,Gastric Cancer,3862,2256,total_dose_group_High,0.7648971725523952,0.6807115387091371,0.8594942957601952,6.636754209806463e-06,1.9412727433696846
5 years,Gastric Cancer,3862,2256,fraction_dose_group_Middle,0.991610557607968,0.9028395418015812,1.0891099164724942,0.8602428388741834,1.1008292428328788
5 years,Other Head and Neck Cancer,3920,2287,age_at_rt,1.0187252780349934,1.0154510677988635,1.0220100456017622,1.3861534974873275e-29,1.1568408603292486
5 years,Other Head and Neck Cancer,3920,2287,approval_to_rt_days,1.0002670965538356,0.9913878794865488,1.0092258389989888,0.9531881695929593,1.016612367870173
5 years,Other Head and Neck Cancer,3920,2287,season_Summer,0.9652946820184205,0.86024169822408,1.0831767688740022,0.5479421703901327,1.2289445449808563
5 years,Other Head and Neck Cancer,3920,2287,season_Autumn,0.8933565342622138,0.7956171027826675,1.003102993283694,0.05644856574851512,1.4849201416673883
5 years,Other Head and Neck Cancer,3920,2287,season_Winter,0.9436912429771824,0.8401078542301939,1.0600462280975218,0.3285795189340875,1.3111223316628506
5 years,Other Head and Neck Cancer,3920,2287,timing_group_Night,0.8519761778890369,0.7392359565530322,0.9819103105793516,0.02696403608201167,1.6253255398913533
5 years,Other Head and Neck Cancer,3920,2287,timing_group_Afternoon,0.9184056775761639,0.8252568606659121,1.0220684356668357,0.1187798185778085,1.3998685228251884
5 years,Other Head and Neck Cancer,3920,2287,timing_group_Evening,0.927584787235651,0.8272509438018206,1.0400877073125852,0.1980887031149658,1.368177621946022
5 years,Other Head and Neck Cancer,3920,2287,sex_Male,1.0086102145642815,0.928885175182599,1.0951779532098005,0.8383022735473334,1.1018000764545344
5 years,Other Head and Neck Cancer,3920,2287,year_bin_2015-2019,0.8925361308784875,0.7910687940526336,1.007018290839744,0.06483705182250289,1.4876897153782975
5 years,Other Head and Neck Cancer,3920,2287,year_bin_2020-2025,0.9324207599999605,0.8364827699957224,1.0393620823574765,0.20656759892079196,1.3512784441410712
5 years,Other Head and Neck Cancer,3920,2287,stage_Stage II,1.274756276649377,1.1064455887800855,1.468670110247929,0.00077927850734823,1.866573214737166
5 years,Other Head and Neck Cancer,3920,2287,stage_Stage III,1.6856428456672385,1.4736472088441197,1.9281357071736596,2.6547121291550648e-14,2.7607004987639954
5 years,Other Head and Neck Cancer,3920,2287,stage_Stage IV,2.7809556554490364,2.4166112041969936,3.2002311104668513,3.1248135990657043e-46,5.006435087419807
5 years,Other Head and Neck Cancer,3920,2287,stage_Recurrence,1.9828546805525713,1.5364954251490979,2.5588834303282844,1.4346346125111006e-07,3.3788697247539825
5 years,Other Head and Neck Cancer,3920,2287,stage_Unknown,1.4650441149552795,1.1865379169898378,1.80892176139659,0.0003853723622174916,2.2904592491815783
5 years,Other Head and Neck Cancer,3920,2287,kps_group_<90,1.429051862296985,1.2850554470587103,1.5891837428561781,4.45167914077402e-11,2.212082744725958
5 years,Other Head and Neck Cancer,3920,2287,kps_group_Not documented,1.1035784312480934,0.9990525280803642,1.2190403604264095,0.052222769140609464,1.4416714993046706
5 years,Other Head and Neck Cancer,3920,2287,concurrent_chemo_Yes,1.0096332959486407,0.9086221995831966,1.1218737476981262,0.8585216684038814,1.1082542690703596
5 years,Other Head and Neck Cancer,3920,2287,total_dose_group_Middle,0.8796446043812816,0.7963458472105833,0.9716565142236332,0.011522784081025377,1.5312124293725247
5 years,Other Head and Neck Cancer,3920,2287,total_dose_group_High,0.8632102265236354,0.7710902232708907,0.9663355502216175,0.010628037644023995,1.5869263050321492
5 years,Other Head and Neck Cancer,3920,2287,fraction_dose_group_Middle,0.9246942476095367,0.8434343306092474,1.0137830777465773,0.09526111996404109,1.3782057574303344
5 years,Pancreatic Cancer,2764,2366,age_at_rt,1.0176426983164486,1.014425146093749,1.0208704559666708,2.6464139175019796e-27,1.1516350978036352
5 years,Pancreatic Cancer,2764,2366,approval_to_rt_days,0.9996848111515946,0.9910857309158674,1.0083585006553133,0.9429843810222497,1.0180744444650018
5 years,Pancreatic Cancer,2764,2366,season_Summer,1.0886198438668078,0.9698763511146787,1.2219012898897532,0.149608717844845,1.399221390214834
5 years,Pancreatic Cancer,2764,2366,season_Autumn,1.070285513829835,0.9546195838538576,1.1999660393405047,0.24439813108085642,1.3445583110302848
5 years,Pancreatic Cancer,2764,2366,season_Winter,1.1018716657941556,0.9812861856242073,1.2372753083318615,0.1009005746050212,1.436908234075637
5 years,Pancreatic Cancer,2764,2366,timing_group_Night,0.8750386993236207,0.7610223145625357,1.006137022084724,0.060921090099596266,1.5467871972914509
5 years,Pancreatic Cancer,2764,2366,timing_group_Afternoon,0.9672379905023651,0.8711379907355862,1.0739393072285581,0.5326915761484892,1.2210053784515091
5 years,Pancreatic Cancer,2764,2366,timing_group_Evening,0.9565527451267767,0.8553293021453992,1.0697554169072891,0.43635031948944436,1.263328193020283
5 years,Pancreatic Cancer,2764,2366,sex_Male,1.0525624583079993,0.9705976980977801,1.1414489554329934,0.21553955195669636,1.2877757026871786
5 years,Pancreatic Cancer,2764,2366,year_bin_2015-2019,1.12851201597433,1.0046202860174673,1.2676823153223722,0.04158442539301903,1.5093365874296347
5 years,Pancreatic Cancer,2764,2366,year_bin_2020-2025,1.064296575239389,0.9561417073389219,1.1846854826768645,0.2544135281851697,1.325889053775954
5 years,Pancreatic Cancer,2764,2366,stage_Stage II,1.3648160988451874,1.1968946591200105,1.556296512373546,3.43243343911406e-06,2.0704412718809917
5 years,Pancreatic Cancer,2764,2366,stage_Stage III,1.974048074020729,1.7359883399796385,2.2447534403316647,3.3127004524492825e-25,3.3607051060673054
5 years,Pancreatic Cancer,2764,2366,stage_Stage IV,3.051647424593121,2.6502157364575214,3.5138845022759124,3.2583570403480274e-54,5.553827390029802
5 years,Pancreatic Cancer,2764,2366,stage_Recurrence,2.8063783982156765,2.1906650803369816,3.59514550383032,3.2046057066663616e-16,5.057907060204217
5 years,Pancreatic Cancer,2764,2366,stage_Unknown,1.3845986450163088,1.1357836039391163,1.6879213620729157,0.0012830182952743036,2.1143347361922142
5 years,Pancreatic Cancer,2764,2366,kps_group_<90,1.513949143495404,1.3635691175926965,1.6809136988500712,7.864386383878076e-15,2.3960448670963426
5 years,Pancreatic Cancer,2764,2366,kps_group_Not documented,1.0657932322512447,0.963480576978805,1.1789705377086641,0.2159151973788178,1.3305987866894227
5 years,Pancreatic Cancer,2764,2366,concurrent_chemo_Yes,0.9531367626193198,0.8574700426723574,1.05947688320998,0.37379629630810773,1.2762902789448782
5 years,Pancreatic Cancer,2764,2366,total_dose_group_Middle,0.9782313301088064,0.7924601342531489,1.2075516405734477,0.8377085196023637,1.1730784529172749
5 years,Pancreatic Cancer,2764,2366,total_dose_group_High,0.8148233638928403,0.6734402872045437,0.9858886184277041,0.03519322276582097,1.755376211640333
5 years,Pancreatic Cancer,2764,2366,fraction_dose_group_Middle,0.8832118095829762,0.7189130542734071,1.0850590289742779,0.23696735804372585,1.519163191919084
5 years,Pancreatic Cancer,2764,2366,fraction_dose_group_High,0.829862226355451,0.6341708229061289,1.085939765528387,0.1741072999883036,1.702062774941449
5 years,Prostate Cancer,2821,1351,age_at_rt,1.0213972062671204,1.0168114474384669,1.0260036465938902,2.926912862718116e-20,1.169231731000547
5 years,Prostate Cancer,2821,1351,approval_to_rt_days,1.0024152586911257,0.9905530231355325,1.0144195488657954,0.6912353012316679,1.0516198536561363
5 years,Prostate Cancer,2821,1351,season_Summer,0.9269530508143485,0.7961463011740865,1.0792513350208295,0.3284171872255185,1.3703736019932726
5 years,Prostate Cancer,2821,1351,season_Autumn,1.093358476081749,0.9438484203650553,1.2665516320485477,0.2341727783896261,1.4128491350031882
5 years,Prostate Cancer,2821,1351,season_Winter,1.0179147338231338,0.8720004958181888,1.1882452020420153,0.8220340706199714,1.1529542521542044
5 years,Prostate Cancer,2821,1351,timing_group_Night,0.938662360136944,0.7808058334536744,1.1284329452824629,0.5004444361046921,1.3291939917600941
5 years,Prostate Cancer,2821,1351,timing_group_Afternoon,1.0749605199807803,0.9365221177486106,1.2338631385399164,0.30412870253848734,1.3588259802547793
5 years,Prostate Cancer,2821,1351,timing_group_Evening,0.9934944389454973,0.855517260878715,1.153724472141957,0.9318204386855992,1.0877333741822994
5 years,Prostate Cancer,2821,1351,year_bin_2015-2019,1.034391414503282,0.8833036721483014,1.211322484141626,0.6746938025955049,1.2230026121953028
5 years,Prostate Cancer,2821,1351,year_bin_2020-2025,1.0466238136544472,0.9057360303552591,1.2094267762307291,0.5367296268133628,1.2675255874230882
5 years,Prostate Cancer,2821,1351,stage_Stage II,1.2427420967693101,1.0290815356074194,1.500763414408158,0.02395884481054435,1.7919832298914309
5 years,Prostate Cancer,2821,1351,stage_Stage III,1.633503216846557,1.3643296921524102,1.9557829568587657,9.218926492466823e-08,2.6507689356248383
5 years,Prostate Cancer,2821,1351,stage_Stage IV,2.621325443231387,2.173132544386313,3.1619548918368796,7.278008721237736e-24,4.682883503558779
5 years,Prostate Cancer,2821,1351,stage_Recurrence,2.281242308630061,1.6756240453481288,3.1057482644339878,1.6142198069888798e-07,3.990869215897769
5 years,Prostate Cancer,2821,1351,stage_Unknown,1.151748701973234,0.8813777926632149,1.5050584250469206,0.300683102417286,1.5698113414470278
5 years,Prostate Cancer,2821,1351,kps_group_<90,1.3584187829065895,1.183598455370387,1.5590604916563224,1.3120448844465465e-05,2.056188663918109
5 years,Prostate Cancer,2821,1351,kps_group_Not documented,1.2415778777569717,1.09141285801293,1.4124037619843062,0.0010021748232389401,1.7892436049834743
5 years,Prostate Cancer,2821,1351,concurrent_chemo_Yes,0.8934670204616768,0.7734102019303976,1.0321603137121629,0.1260115068480751,1.484547131618482
5 years,Prostate Cancer,2821,1351,total_dose_group_Middle,0.9320765906502578,0.8209518755536183,1.0582432377687736,0.27749226805361815,1.3524867072191225
5 years,Prostate Cancer,2821,1351,total_dose_group_High,0.8166142189031742,0.7039473991294393,0.9473133693505156,0.0074838622759917615,1.7489723147611325
5 years,Prostate Cancer,2821,1351,fraction_dose_group_Middle,0.9520177493870456,0.8422900492019538,1.0760400125903247,0.43128598982985156,1.280489269021468
5 years,Soft Tissue Sarcoma,1922,1139,age_at_rt,1.018533099006604,1.0139771131605944,1.023109555735792,9.885466737462958e-16,1.1559251466854725
5 years,Soft Tissue Sarcoma,1922,1139,approval_to_rt_days,0.990899522452024,0.9780389908908589,1.0039291610463197,0.1701825463137176,1.1054566061650337
5 years,Soft Tissue Sarcoma,1922,1139,season_Summer,0.9119805761845031,0.7736230081168354,1.0750825177270462,0.27240078739300716,1.421829269584645
5 years,Soft Tissue Sarcoma,1922,1139,season_Autumn,0.940431023209455,0.7940781352208989,1.1137575386945453,0.47670030628870685,1.3228695516550653
5 years,Soft Tissue Sarcoma,1922,1139,season_Winter,1.033209853558436,0.8782913833598477,1.2154538023662549,0.6934517118142898,1.218446858316688
5 years,Soft Tissue Sarcoma,1922,1139,timing_group_Night,1.0199067372738948,0.8308610519297023,1.2519659578707656,0.8505230011352838,1.1623953875685293
5 years,Soft Tissue Sarcoma,1922,1139,timing_group_Afternoon,1.1033128059905106,0.9463054513865353,1.2863702159583426,0.20936796613353065,1.4409314397655786
5 years,Soft Tissue Sarcoma,1922,1139,timing_group_Evening,1.1198853802472966,0.9501687603983674,1.319916331879634,0.17690311853918272,1.4862975588717733
5 years,Soft Tissue Sarcoma,1922,1139,sex_Male,0.9442157461093965,0.83993780596409,1.0614397505034328,0.33637901266076076,1.3092208106719025
5 years,Soft Tissue Sarcoma,1922,1139,year_bin_2015-2019,1.0586777615300174,0.8966396791598272,1.2499988889722382,0.5011061244218373,1.307918290393585
5 years,Soft Tissue Sarcoma,1922,1139,year_bin_2020-2025,0.94597117759424,0.8094628404459757,1.1055003690422736,0.4848343627691517,1.302831457906346
5 years,Soft Tissue Sarcoma,1922,1139,stage_Stage II,1.241383883657148,1.0182380131979225,1.513431954640807,0.0324572336965402,1.7887869005894221
5 years,Soft Tissue Sarcoma,1922,1139,stage_Stage III,1.8247731241972525,1.5192840963657452,2.1916881528331364,1.2421326059280382e-10,3.051567251422904
5 years,Soft Tissue Sarcoma,1922,1139,stage_Stage IV,2.667770906909478,2.1921811093373824,3.2465390662470557,1.1835859399488643e-22,4.777090869561693
5 years,Soft Tissue Sarcoma,1922,1139,stage_Recurrence,2.416913097934776,1.7468859194648516,3.343932684944977,9.949987685643132e-08,4.267468642908744
5 years,Soft Tissue Sarcoma,1922,1139,stage_Unknown,1.3488282946352088,1.0252563838017423,1.774519814899624,0.0325011582080994,2.034765225973154
5 years,Soft Tissue Sarcoma,1922,1139,kps_group_<90,1.4687953755810217,1.265783238304981,1.7043675331150143,4.074317698131579e-07,2.298593230330703
5 years,Soft Tissue Sarcoma,1922,1139,kps_group_Not documented,1.2504820610268144,1.0824647586278686,1.4445785624762704,0.002394686748714921,1.8101456420494275
5 years,Soft Tissue Sarcoma,1922,1139,concurrent_chemo_Yes,1.0477907222783212,0.9009623328149956,1.2185474993858176,0.5444820501147418,1.2715644370309809
5 years,Soft Tissue Sarcoma,1922,1139,total_dose_group_Middle,0.9462641840936956,0.8211210443266975,1.0904797925776344,0.445366163042199,1.3017610630012733
5 years,Soft Tissue Sarcoma,1922,1139,total_dose_group_High,0.8144821544976235,0.6941216919643516,0.9557130798170766,0.011897247120281965,1.7565981255040328
5 years,Soft Tissue Sarcoma,1922,1139,fraction_dose_group_Middle,1.0669194918631668,0.9330121507905863,1.2200454207943667,0.3438171037141189,1.3341229915677764
5 years,Liver Cancer,2048,1600,age_at_rt,1.0161864356091517,1.012274126791227,1.0201138649955883,3.3918219678467426e-16,1.1444378929376393
5 years,Liver Cancer,2048,1600,approval_to_rt_days,0.9977773083673601,0.9863646398255224,1.0093220264555693,0.7046088293726525,1.049478096850053
5 years,Liver Cancer,2048,1600,season_Summer,0.9059831464078698,0.7887013081947626,1.0407050844809975,0.16274814616767044,1.4422141112249895
5 years,Liver Cancer,2048,1600,season_Autumn,0.8753633691387179,0.7625399403050979,1.0048798594383144,0.05864867766683918,1.5456885480131781
5 years,Liver Cancer,2048,1600,season_Winter,0.8511416774717486,0.7403733371765034,0.9784822315349218,0.02346647704327808,1.6281914712550236
5 years,Liver Cancer,2048,1600,timing_group_Night,1.0081426942491123,0.8515881904056017,1.1934779080059608,0.9249625813611808,1.0987462135998904
5 years,Liver Cancer,2048,1600,timing_group_Afternoon,0.9875012346424906,0.8686700436742762,1.1225881397909665,0.8475323735390565,1.1258698604585304
5 years,Liver Cancer,2048,1600,timing_group_Evening,0.967146719023292,0.8413547718568283,1.1117459690080524,0.6384348076080257,1.2213811175995513
5 years,Liver Cancer,2048,1600,sex_Male,0.9346534962796046,0.8464784546972427,1.0320134591259484,0.18132680508181642,1.3434172419487411
5 years,Liver Cancer,2048,1600,year_bin_2015-2019,0.9018514707310822,0.7810578008507837,1.041326358143882,0.15912370473317672,1.456211692641168
5 years,Liver Cancer,2048,1600,year_bin_2020-2025,0.9045516731714806,0.7928539026354067,1.0319854978548046,0.13576050035374543,1.447067276629386
5 years,Liver Cancer,2048,1600,stage_Stage II,1.3056049214855356,1.1083567149710571,1.5379563167547232,0.0014175371915899927,1.937268826993612
5 years,Liver Cancer,2048,1600,stage_Stage III,1.5472669646506858,1.3194145124326189,1.8144677334838757,7.859157544603303e-08,2.4674669946706054
5 years,Liver Cancer,2048,1600,stage_Stage IV,2.716861017011165,2.29087657399965,3.2220565130088366,1.5422307488364612e-30,4.8766000680874235
5 years,Liver Cancer,2048,1600,stage_Recurrence,2.2458408160724086,1.6884456375006456,2.9872451082304123,2.716370087217897e-08,3.9185512378323657
5 years,Liver Cancer,2048,1600,stage_Unknown,1.4154481607682172,1.1231193371072057,1.7838651954675484,0.00324325627684689,2.182289301457677
5 years,Liver Cancer,2048,1600,kps_group_<90,1.252168542321718,1.096377102994555,1.4300974127401878,0.0009090355305454971,1.8140915940453306
5 years,Liver Cancer,2048,1600,kps_group_Not documented,1.0515964444215067,0.9345715565798625,1.1832749179387805,0.4032678822548884,1.284531279726251
5 years,Liver Cancer,2048,1600,concurrent_chemo_Yes,1.0130690311392692,0.8904949395860453,1.1525150972003797,0.8435645851610829,1.128133494437841
5 years,Liver Cancer,2048,1600,total_dose_group_Middle,1.015553688610135,0.8025503987014123,1.2850897540122752,0.8977471812008462,1.1412342592625477
5 years,Liver Cancer,2048,1600,total_dose_group_High,0.9520328305766669,0.7727177155424728,1.1729594032401884,0.6443194266870218,1.2804328231517799
5 years,Liver Cancer,2048,1600,fraction_dose_group_Middle,0.9555113918410009,0.7498797391887995,1.2175312549790833,0.7128229265577967,1.2673038107721446
5 years,Liver Cancer,2048,1600,fraction_dose_group_High,0.8336548078448515,0.6073138730087514,1.1443511658967513,0.26029838464104227,1.6887737741264401
5 years,Other,4687,2783,age_at_rt,1.0193959468429845,1.016434824131758,1.022365696027353,2.5728290087223317e-38,1.160009422715393
5 years,Other,4687,2783,approval_to_rt_days,0.9931113500422388,0.9844412680664785,1.001857790378731,0.12232393214113127,1.0905100331790245
5 years,Other,4687,2783,season_Summer,0.953294440889328,0.8568699480690554,1.0605696851411324,0.3793329709929991,1.2756968230934287
5 years,Other,4687,2783,season_Autumn,0.9981566383342302,0.8979058913835485,1.109600331406118,0.9727450957677563,1.0448604436043807
5 years,Other,4687,2783,season_Winter,1.0208875348441355,0.9190468179803274,1.1340133477535692,0.6998338899821417,1.1669143267557587
5 years,Other,4687,2783,timing_group_Night,0.9551476008984358,0.8443191876818875,1.0805237554849525,0.4658521733606449,1.268687529356404
5 years,Other,4687,2783,timing_group_Afternoon,0.9154983492143745,0.8305465969139912,1.0091393192488627,0.07559107760430298,1.4098241439826684
5 years,Other,4687,2783,timing_group_Evening,0.9652748918416882,0.8707637742300107,1.0700440744034228,0.5014268417521762,1.2290247594441543
5 years,Other,4687,2783,sex_Male,1.0097845920137978,0.937228034341494,1.0879581968382954,0.7979983031426445,1.1091844423893102
5 years,Other,4687,2783,year_bin_2015-2019,0.9273680994111132,0.8323871346010137,1.0331870304766397,0.1713871401917172,1.3689311322071473
5 years,Other,4687,2783,year_bin_2020-2025,0.9477576585654127,0.8582005528840806,1.0466604529101506,0.28938291262714955,1.2962868988735954
5 years,Other,4687,2783,stage_Stage II,1.3575908234882188,1.192338539768707,1.5457462646279474,3.9048878367066305e-06,2.0543418697961533
5 years,Other,4687,2783,stage_Stage III,1.789641129774084,1.581633662167342,2.0250045569908917,2.645844115222838e-20,2.9784111847489623
5 years,Other,4687,2783,stage_Stage IV,3.1706450868199374,2.787140096612353,3.606919608667816,6.687445059583402e-69,5.7940675041510605
5 years,Other,4687,2783,stage_Recurrence,2.1750664703379434,1.7304510464396572,2.73391966800913,2.7367764350085777e-11,3.773768343749749
5 years,Other,4687,2783,stage_Unknown,1.720960420427844,1.4339127085918002,2.065470757691921,5.506965659605302e-09,2.8348474650833317
5 years,Other,4687,2783,kps_group_<90,1.4698061833550389,1.3346181913108557,1.618687824498211,5.141980115426141e-15,2.3007839407430857
5 years,Other,4687,2783,kps_group_Not documented,1.1363088355791995,1.039497384512198,1.2421366220380372,0.004914557729722306,1.529868150341481
5 years,Other,4687,2783,concurrent_chemo_Yes,0.9968764508369397,0.9052236490902824,1.097808988123487,0.949307426734322,1.059197175702577
5 years,Other,4687,2783,total_dose_group_Middle,0.927587899339914,0.8469204357934359,1.0159387761091776,0.10538083535714014,1.3681667977553706
5 years,Other,4687,2783,total_dose_group_High,0.8997454268640208,0.8112441848589014,0.997901554515946,0.04552972346433391,1.4633361685735
5 years,Other,4687,2783,fraction_dose_group_Middle,1.0021693532031946,0.920666779904391,1.090886990192052,0.9600656149558828,1.0487961619779196
10 years,Overall,80000,52676,age_at_rt,1.0216376227246677,1.0209790341882743,1.0222966360874735,0.0,1.1703178481813263
10 years,Overall,80000,52676,approval_to_rt_days,1.0006175677888494,0.9987160375372509,1.002522718506288,0.5246872247850446,1.0254761513933748
10 years,Overall,80000,52676,season_Summer,0.9899912813674909,0.9663521739044388,1.014208653584056,0.41462716142419187,1.1111649207105718
10 years,Overall,80000,52676,season_Autumn,1.0079091720522695,0.9838960194990476,1.0325083941536106,0.5219484158918972,1.097193700694257
10 years,Overall,80000,52676,season_Winter,1.0103930275546424,0.9862033595081603,1.0351760215460806,0.4029968814528976,1.1128676223398575
10 years,Overall,80000,52676,timing_group_Night,0.9581406309173901,0.9308399524086967,0.9862420131830574,0.003740469185627069,1.257222149288108
10 years,Overall,80000,52676,timing_group_Afternoon,0.9922576584757536,0.9703815673241168,1.0146269199226532,0.4943989646972289,1.0964798981839434
10 years,Overall,80000,52676,timing_group_Evening,0.9872987685517935,0.9641650489713498,1.0109875476442964,0.2906711244344306,1.1270142085393935
10 years,Overall,80000,52676,sex_Male,1.2574589092401043,1.235819099938168,1.2794776424044794,1.5906748835956677e-147,1.8264439698411787
10 years,Overall,80000,52676,year_bin_2015-2019,1.002698846627036,0.9781367503213925,1.0278777243538144,0.8313300040685495,1.0547193272106692
10 years,Overall,80000,52676,year_bin_2020-2025,1.0012250505271296,0.9785747407330202,1.0243996294571713,0.9164821972462375,1.0362472046002822
10 years,Overall,80000,52676,stage_Stage II,1.2356607305808298,1.2010671143194485,1.2712507260384875,2.576489951127843e-48,1.7752871851943155
10 years,Overall,80000,52676,stage_Stage III,1.661403816401127,1.6167140516802252,1.7073289109373007,1.553034579275321e-291,2.7096684894446783
10 years,Overall,80000,52676,stage_Stage IV,2.6748818458969024,2.5983156122852833,2.753704305850599,0.0,4.7915091261736915
10 years,Overall,80000,52676,stage_Recurrence,2.16567264443251,2.0572757888058275,2.2797808773930845,3.3255606802373905e-191,3.7545292642729504
10 years,Overall,80000,52676,stage_Unknown,1.3618831255513553,1.3065700278719312,1.4195378801719514,2.797262161537376e-48,2.0639105624155945
10 years,Overall,80000,52676,kps_group_<90,1.3908943289237319,1.360288924486017,1.4221883302940064,1.003673278321784e-185,2.1282495386486424
10 years,Overall,80000,52676,kps_group_Not documented,1.102729859438434,1.0800164320326795,1.1259209645620598,3.292012230845131e-20,1.4393056807011542
10 years,Overall,80000,52676,concurrent_chemo_Yes,1.0491725781906254,1.0295180115935745,1.0692023708485783,6.526205182811916e-07,1.2763080457788876
10 years,Overall,80000,52676,total_dose_group_Middle,0.899367771873716,0.8792897157080973,0.9199042984754013,3.34239800501584e-20,1.4646131122593617
10 years,Overall,80000,52676,total_dose_group_High,0.9344808686096203,0.9123170610716023,0.9571831231257155,3.145384660144583e-08,1.3440265002377274
10 years,Overall,80000,52676,fraction_dose_group_Middle,1.2033447111525024,1.1805481935990934,1.2265814320075477,3.0855957601573138e-80,1.6980100350900078
10 years,Overall,80000,52676,fraction_dose_group_High,1.675846841380927,1.5556250754847603,1.8053595818332149,4.3365661879565585e-42,2.740091077628182
10 years,Breast Cancer,18213,8444,age_at_rt,1.019006232279489,1.0173067842363561,1.020708519312488,2.6284493240893373e-108,1.1581732870911468
10 years,Breast Cancer,18213,8444,approval_to_rt_days,0.998096356884339,0.9933015501423434,1.0029143088350474,0.43802145684682936,1.045621248516509
10 years,Breast Cancer,18213,8444,season_Summer,0.9804112505331429,0.9229463909319408,1.0414540103476517,0.5209071633214419,1.162736365108992
10 years,Breast Cancer,18213,8444,season_Autumn,1.0445756199625669,0.9839247244979742,1.1089651460653251,0.15301624129819355,1.2603593215195057
10 years,Breast Cancer,18213,8444,season_Winter,1.0028879887263233,0.9438139621953267,1.065659503057212,0.9258229131548735,1.0567055435314863
10 years,Breast Cancer,18213,8444,timing_group_Night,0.8940796356357164,0.8305584051807194,0.9624589792509055,0.002905222834743677,1.482478782267855
10 years,Breast Cancer,18213,8444,timing_group_Afternoon,0.9738768187037671,0.9214444827987895,1.0292926765677695,0.3485225094085149,1.1927860385337337
10 years,Breast Cancer,18213,8444,timing_group_Evening,0.9693946362488464,0.9139065059004327,1.028251746454263,0.30133509411261106,1.2120387750259833
10 years,Breast Cancer,18213,8444,sex_Male,0.929705460659919,0.794921685139565,1.0873426398339068,0.3617166704710938,1.3607870743695472
10 years,Breast Cancer,18213,8444,year_bin_2015-2019,0.9681719109327368,0.9106044874493862,1.0293786842020676,0.301052370160659,1.2171436416861887
10 years,Breast Cancer,18213,8444,year_bin_2020-2025,0.949283801689817,0.8970554009040794,1.004553046826847,0.07144632769890887,1.29065993703988
10 years,Breast Cancer,18213,8444,stage_Stage II,1.2957734609270026,1.2018987811326727,1.396980251914742,1.4506507115874247e-11,1.9148497091515164
10 years,Breast Cancer,18213,8444,stage_Stage III,1.729409944637323,1.6095977582708492,1.8581404833860313,1.4689293306664916e-50,2.852552327406821
10 years,Breast Cancer,18213,8444,stage_Stage IV,2.9832521844902824,2.7705780687873145,3.212251514053705,1.7652903454619883e-184,5.4156463572706235
10 years,Breast Cancer,18213,8444,stage_Recurrence,2.4295334076947093,2.149123838172057,2.7465297598323453,1.1054265519613311e-45,4.293158684248437
10 years,Breast Cancer,18213,8444,stage_Unknown,1.3927244010937878,1.2491586290851888,1.5527901839196832,2.402743930179947e-09,2.132289716876148
10 years,Breast Cancer,18213,8444,kps_group_<90,1.4617593955748063,1.3839225346439035,1.5439740860213875,4.1001977806781805e-42,2.2833317508645985
10 years,Breast Cancer,18213,8444,kps_group_Not documented,1.1407302369537833,1.0827929039508026,1.2017676406565723,7.386651423894573e-07,1.541398724043611
10 years,Breast Cancer,18213,8444,concurrent_chemo_Yes,0.9069155827884878,0.8569749407070534,0.9597665406948496,0.000722324448725198,1.439050573707442
10 years,Breast Cancer,18213,8444,total_dose_group_Middle,0.9389938685377233,0.8920796774096305,0.9883752622990989,0.01607955331609444,1.328011007267957
10 years,Breast Cancer,18213,8444,total_dose_group_High,0.8309662707093958,0.7836832218813473,0.8811021134266747,5.835473105049906e-10,1.6981882022468182
10 years,Breast Cancer,18213,8444,fraction_dose_group_Middle,0.9827573759011238,0.936943707783714,1.0308111916057743,0.4751756472438189,1.1511601953130532
10 years,Colorectal Cancer,8020,5376,age_at_rt,1.0211413577054653,1.019004019584347,1.0232831788454493,2.7941780777078555e-85,1.1680709827342382
10 years,Colorectal Cancer,8020,5376,approval_to_rt_days,1.0061724600771556,1.0000688621964977,1.0123133092996932,0.04746302282589788,1.0849795621718248
10 years,Colorectal Cancer,8020,5376,season_Summer,1.0239663340011333,0.9494142580346819,1.1043725584426802,0.5391754229646952,1.1806211110319893
10 years,Colorectal Cancer,8020,5376,season_Autumn,0.9445370618187069,0.87520122211687,1.0193658767880267,0.1424097878054335,1.3080542387009726
10 years,Colorectal Cancer,8020,5376,season_Winter,1.0110516232256472,0.9369413220364001,1.0910239102331991,0.7771928114520413,1.1167576381991051
